sample	rep	unit	fq1	fq2
sample_M58	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M58-P7125-P5155_L001_ds.ab0628f436e14c42ad6db251908b4fb2/M58_S96_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M58-P7125-P5155_L001_ds.ab0628f436e14c42ad6db251908b4fb2/M58_S96_L001_R2_001.fastq.gz
sample_M59	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M59-P7124-P5154_L001_ds.e39d62cf7afb43edbc4ed8dd401b3350/M59_S97_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M59-P7124-P5154_L001_ds.e39d62cf7afb43edbc4ed8dd401b3350/M59_S97_L001_R2_001.fastq.gz
sample_M5	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M5-S732-S550_L001_ds.031286d0ede84a379aa477bf0e9e6dee/M5_S44_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M5-S732-S550_L001_ds.031286d0ede84a379aa477bf0e9e6dee/M5_S44_L001_R2_001.fastq.gz
sample_M60	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M60-S759-S516_L001_ds.78a6f6a456b142dc91d4c2e55fc1b988/M60_S98_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M60-S759-S516_L001_ds.78a6f6a456b142dc91d4c2e55fc1b988/M60_S98_L001_R2_001.fastq.gz
sample_M61	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M61-S711-S560_L001_ds.3417aed43a114eb5a422651ec203b10a/M61_S99_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M61-S711-S560_L001_ds.3417aed43a114eb5a422651ec203b10a/M61_S99_L001_R2_001.fastq.gz
sample_M62	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M62-S766-S555_L001_ds.7e5ade5a00c84c10bea2f8f07a30a01d/M62_S100_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M62-S766-S555_L001_ds.7e5ade5a00c84c10bea2f8f07a30a01d/M62_S100_L001_R2_001.fastq.gz
sample_M64	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M64-S738-S525_L001_ds.861cdcf44f4840e1b0de91b83fc1b8e9/M64_S101_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M64-S738-S525_L001_ds.861cdcf44f4840e1b0de91b83fc1b8e9/M64_S101_L001_R2_001.fastq.gz
sample_M66	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M66-S767-S572_L001_ds.f51527e7d4b14f3f9271648662d77469/M66_S102_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M66-S767-S572_L001_ds.f51527e7d4b14f3f9271648662d77469/M66_S102_L001_R2_001.fastq.gz
sample_M67	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M67-S726-S577_L001_ds.5a8e66f5bb2c44b3b3634800dffc655d/M67_S103_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M67-S726-S577_L001_ds.5a8e66f5bb2c44b3b3634800dffc655d/M67_S103_L001_R2_001.fastq.gz
sample_M68	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M68-S791-S529_L001_ds.4ae3bec21004446d949548fc9ecaed60/M68_S104_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M68-S791-S529_L001_ds.4ae3bec21004446d949548fc9ecaed60/M68_S104_L001_R2_001.fastq.gz
sample_M69	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M69-S740-S570_L001_ds.acfaf5d3aa8345b39a1bd3ef4baf1b77/M69_S105_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M69-S740-S570_L001_ds.acfaf5d3aa8345b39a1bd3ef4baf1b77/M69_S105_L001_R2_001.fastq.gz
sample_M6	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M6-S709-S575_L001_ds.d43c221488d346af9ecbe44fc1c8f9f7/M6_S45_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M6-S709-S575_L001_ds.d43c221488d346af9ecbe44fc1c8f9f7/M6_S45_L001_R2_001.fastq.gz
sample_M70	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M70-S781-S510_L001_ds.e6a709ccadaa48bfb7cc6f3f5d466702/M70_S106_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M70-S781-S510_L001_ds.e6a709ccadaa48bfb7cc6f3f5d466702/M70_S106_L001_R2_001.fastq.gz
sample_M71	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M71-S778-S522_L001_ds.42bf5375b48e4d848b0baf207ba49775/M71_S107_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M71-S778-S522_L001_ds.42bf5375b48e4d848b0baf207ba49775/M71_S107_L001_R2_001.fastq.gz
sample_M73	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M73-S746-S583_L001_ds.ee68a166ca7345fb8cf030238ad1c044/M73_S108_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M73-S746-S583_L001_ds.ee68a166ca7345fb8cf030238ad1c044/M73_S108_L001_R2_001.fastq.gz
sample_M75	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M75-S745-S557_L001_ds.2e7e3151395546bdbc5aeb168494c184/M75_S109_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M75-S745-S557_L001_ds.2e7e3151395546bdbc5aeb168494c184/M75_S109_L001_R2_001.fastq.gz
sample_M76	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M76-S707-S596_L001_ds.16b1c368e28d4a84b982aba7ce24cda5/M76_S110_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M76-S707-S596_L001_ds.16b1c368e28d4a84b982aba7ce24cda5/M76_S110_L001_R2_001.fastq.gz
sample_M77	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M77-S723-S502_L001_ds.36c99e1e5e214dea934d421e7076e4d6/M77_S111_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M77-S723-S502_L001_ds.36c99e1e5e214dea934d421e7076e4d6/M77_S111_L001_R2_001.fastq.gz
sample_M78	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M78-P7122-P5153_L001_ds.8a036947f2d449949250eb780970453f/M78_S112_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M78-P7122-P5153_L001_ds.8a036947f2d449949250eb780970453f/M78_S112_L001_R2_001.fastq.gz
sample_M79	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M79-P7123-P5128_L001_ds.1a50fe624d5740a1bf85fea996401c12/M79_S113_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M79-P7123-P5128_L001_ds.1a50fe624d5740a1bf85fea996401c12/M79_S113_L001_R2_001.fastq.gz
sample_M7	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M7-S736-S543_L001_ds.3b4c486f4eb146e59e01650468a0a783/M7_S46_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M7-S736-S543_L001_ds.3b4c486f4eb146e59e01650468a0a783/M7_S46_L001_R2_001.fastq.gz
sample_M80	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M80-S717-S595_L001_ds.1f3289b8654343049941399b3a84be96/M80_S114_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M80-S717-S595_L001_ds.1f3289b8654343049941399b3a84be96/M80_S114_L001_R2_001.fastq.gz
sample_M81	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M81-P7110-P5112_L001_ds.5a81eb24db0e450cad24e3345049bad7/M81_S115_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M81-P7110-P5112_L001_ds.5a81eb24db0e450cad24e3345049bad7/M81_S115_L001_R2_001.fastq.gz
sample_M82	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M82-S798-S527_L001_ds.67ac9d9b03e24e70a08d577f4eebea5d/M82_S116_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M82-S798-S527_L001_ds.67ac9d9b03e24e70a08d577f4eebea5d/M82_S116_L001_R2_001.fastq.gz
sample_M83	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M83-S754-S535_L001_ds.ff407befeea7420baa97812b97363d59/M83_S117_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M83-S754-S535_L001_ds.ff407befeea7420baa97812b97363d59/M83_S117_L001_R2_001.fastq.gz
sample_M84	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M84-S701-S597_L001_ds.b0991729113a4582b74469709cd82a59/M84_S118_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M84-S701-S597_L001_ds.b0991729113a4582b74469709cd82a59/M84_S118_L001_R2_001.fastq.gz
sample_M85	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M85-S705-S563_L001_ds.dd0ceac70aab4edd9130813e2ea2f5ef/M85_S119_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M85-S705-S563_L001_ds.dd0ceac70aab4edd9130813e2ea2f5ef/M85_S119_L001_R2_001.fastq.gz
sample_M86	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M86-P7128-P5123_L001_ds.983b8bf60d0c424790dbd670f36ff8c5/M86_S120_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M86-P7128-P5123_L001_ds.983b8bf60d0c424790dbd670f36ff8c5/M86_S120_L001_R2_001.fastq.gz
sample_M87	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M87-P7144-P5165_L001_ds.c079779b2466472e9543a89bd8991ccd/M87_S121_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M87-P7144-P5165_L001_ds.c079779b2466472e9543a89bd8991ccd/M87_S121_L001_R2_001.fastq.gz
sample_M88	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M88-S768-S558_L001_ds.d91871899cdb40b6aeb0c364516531c8/M88_S122_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M88-S768-S558_L001_ds.d91871899cdb40b6aeb0c364516531c8/M88_S122_L001_R2_001.fastq.gz
sample_M89	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M89-S748-S553_L001_ds.147b634021a64f7ea92d2f73037315bf/M89_S123_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M89-S748-S553_L001_ds.147b634021a64f7ea92d2f73037315bf/M89_S123_L001_R2_001.fastq.gz
sample_M8	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M8-S713-S586_L001_ds.86f8904ce9dc47e29594a9549b84fcb6/M8_S47_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M8-S713-S586_L001_ds.86f8904ce9dc47e29594a9549b84fcb6/M8_S47_L001_R2_001.fastq.gz
sample_M90	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M90-S718-S515_L001_ds.ba5ea59f49de46ac9a6d061606b4ae49/M90_S124_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M90-S718-S515_L001_ds.ba5ea59f49de46ac9a6d061606b4ae49/M90_S124_L001_R2_001.fastq.gz
sample_M91	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M91-S785-S504_L001_ds.850cbbe439c8464cb35986f39f4cd5f9/M91_S125_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M91-S785-S504_L001_ds.850cbbe439c8464cb35986f39f4cd5f9/M91_S125_L001_R2_001.fastq.gz
sample_M93	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M93-S744-S552_L001_ds.fe24b2ed106e434c96e6dabb34c4153a/M93_S126_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M93-S744-S552_L001_ds.fe24b2ed106e434c96e6dabb34c4153a/M93_S126_L001_R2_001.fastq.gz
sample_M94	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M94-S719-S569_L001_ds.d2fdaad4b10343e4b2c6b119b5ad1b6b/M94_S127_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M94-S719-S569_L001_ds.d2fdaad4b10343e4b2c6b119b5ad1b6b/M94_S127_L001_R2_001.fastq.gz
sample_M95	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M95-P7112-P5110_L001_ds.7c558f478e3847beb7303c59e9477f6a/M95_S128_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M95-P7112-P5110_L001_ds.7c558f478e3847beb7303c59e9477f6a/M95_S128_L001_R2_001.fastq.gz
sample_M9	rep2	lane1	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M9-P7140-P5162_L001_ds.339de9574fcc48c8ab27d72e90a334c7/M9_S48_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial2/iSeq-NS2176-BPG61607-2535-pool/M9-P7140-P5162_L001_ds.339de9574fcc48c8ab27d72e90a334c7/M9_S48_L001_R2_001.fastq.gz
157	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/157-S787-S588_L001_ds.d553b629685a450eb0f325d05f7b88c9/157_S133_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/157-S787-S588_L001_ds.d553b629685a450eb0f325d05f7b88c9/157_S133_L001_R2_001.fastq.gz
158	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/158-S789-S579_L001_ds.1974e6c36d144ec88c7ceb5bca1fc688/158_S134_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/158-S789-S579_L001_ds.1974e6c36d144ec88c7ceb5bca1fc688/158_S134_L001_R2_001.fastq.gz
159	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/159-S731-S571_L001_ds.3ee058efaecc40f2b3f084a50aa60152/159_S135_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/159-S731-S571_L001_ds.3ee058efaecc40f2b3f084a50aa60152/159_S135_L001_R2_001.fastq.gz
160	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/160-P7104-P5997_L001_ds.ad9dafff757041b49db1e6d3d80dacca/160_S1_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/160-P7104-P5997_L001_ds.ad9dafff757041b49db1e6d3d80dacca/160_S1_L001_R2_001.fastq.gz
221	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/221-P7146-P5117_L001_ds.6d052623f74447bd87342ff3667e27a1/221_S2_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/221-P7146-P5117_L001_ds.6d052623f74447bd87342ff3667e27a1/221_S2_L001_R2_001.fastq.gz
222	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/222-P7143-P5111_L001_ds.f6f1cf48f1064343acb4aefd9337932e/222_S3_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/222-P7143-P5111_L001_ds.f6f1cf48f1064343acb4aefd9337932e/222_S3_L001_R2_001.fastq.gz
223	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/223-P7142-P5109_L001_ds.aafd3c98116d40a4bb2471b9e8603199/223_S4_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/223-P7142-P5109_L001_ds.aafd3c98116d40a4bb2471b9e8603199/223_S4_L001_R2_001.fastq.gz
224	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/224-P7141-P5108_L001_ds.e0f93de87969422c9f234e89efcfe03d/224_S5_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/224-P7141-P5108_L001_ds.e0f93de87969422c9f234e89efcfe03d/224_S5_L001_R2_001.fastq.gz
253	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/253-P7133-P5107_L001_ds.18bf3b67986244068582741a00097f17/253_S6_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/253-P7133-P5107_L001_ds.18bf3b67986244068582741a00097f17/253_S6_L001_R2_001.fastq.gz
254	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/254-P7148-P5136_L001_ds.9856156b52f54dc695e3a5d6285d44b1/254_S7_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/254-P7148-P5136_L001_ds.9856156b52f54dc695e3a5d6285d44b1/254_S7_L001_R2_001.fastq.gz
255	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/255-P7126-P5134_L001_ds.61ad5f51b1814d6faf67c27081c2b346/255_S8_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/255-P7126-P5134_L001_ds.61ad5f51b1814d6faf67c27081c2b346/255_S8_L001_R2_001.fastq.gz
256	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/256-P7103-P5189_L001_ds.927a199a061a4222a6aa1e8c0068e201/256_S9_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/256-P7103-P5189_L001_ds.927a199a061a4222a6aa1e8c0068e201/256_S9_L001_R2_001.fastq.gz
277	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/277-P7158-P5137_L001_ds.63c8e571526b4bfbb6ae959aae42fa73/277_S10_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/277-P7158-P5137_L001_ds.63c8e571526b4bfbb6ae959aae42fa73/277_S10_L001_R2_001.fastq.gz
278	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/278-P7157-P5129_L001_ds.7191a085a8a44c7f80f0c7483e1d412a/278_S11_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/278-P7157-P5129_L001_ds.7191a085a8a44c7f80f0c7483e1d412a/278_S11_L001_R2_001.fastq.gz
279	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/279-P7155-P5125_L001_ds.259eae60c1fe423b91a3392043c1eaf5/279_S12_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/279-P7155-P5125_L001_ds.259eae60c1fe423b91a3392043c1eaf5/279_S12_L001_R2_001.fastq.gz
280	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/280-P7154-P5124_L001_ds.993aafd88bc84f16b290445a108e7070/280_S13_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/280-P7154-P5124_L001_ds.993aafd88bc84f16b290445a108e7070/280_S13_L001_R2_001.fastq.gz
325	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/325-P7153-P5122_L001_ds.7656f38796f349c68722c25b1bfe0c90/325_S14_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/325-P7153-P5122_L001_ds.7656f38796f349c68722c25b1bfe0c90/325_S14_L001_R2_001.fastq.gz
326	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/326-P7136-P5170_L001_ds.d8d87f95171c4b279fa8f17f8fbdf23b/326_S15_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/326-P7136-P5170_L001_ds.d8d87f95171c4b279fa8f17f8fbdf23b/326_S15_L001_R2_001.fastq.gz
327	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/327-P7134-P5135_L001_ds.96de253efc5145a680338404ad5cb353/327_S16_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/327-P7134-P5135_L001_ds.96de253efc5145a680338404ad5cb353/327_S16_L001_R2_001.fastq.gz
328	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/328-P7102-P5183_L001_ds.28b3ff44e2bf46e9b343afee922cfbb4/328_S17_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/328-P7102-P5183_L001_ds.28b3ff44e2bf46e9b343afee922cfbb4/328_S17_L001_R2_001.fastq.gz
330	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/330-P7174-P5147_L001_ds.4f774a0309694d75842d3d8636db56d6/330_S18_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/330-P7174-P5147_L001_ds.4f774a0309694d75842d3d8636db56d6/330_S18_L001_R2_001.fastq.gz
331	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/331-P7166-P5145_L001_ds.50048dcd93d0456fb8529f65fe31ad8d/331_S19_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/331-P7166-P5145_L001_ds.50048dcd93d0456fb8529f65fe31ad8d/331_S19_L001_R2_001.fastq.gz
332	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/332-P7165-P5144_L001_ds.769784410317480eb723700f40e283ee/332_S20_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/332-P7165-P5144_L001_ds.769784410317480eb723700f40e283ee/332_S20_L001_R2_001.fastq.gz
37	rep3	lane1	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/37-S730-S580_L001_ds.5e78e768461e49ba9355427e2485c9cb/37_S129_L001_R1_001.fastq.gz	/blue/peter/share/MeJA_time_course/iseq_trial3/iSeq-NS2183-BPG61607-1629-pool/37-S730-S580_L001_ds.5e78e768461e49ba9355427e2485c9cb/37_S129_L001_R2_001.fastq.gz
